,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,23.873,2137,3349,885,3754,3032,830.0,-69.31588066814746,18.490061963613705
1,0.102,2137,3349,885,3754,3032,830.0,-69.31484968044553,18.4900619636137
2,75.883,1601,2664,1953,3457,2347,830.0,-69.30453980342652,18.4900619636137
3,3.308,1601,2664,1953,3457,2347,830.0,-69.30350881572461,18.490061963613705
4,43.688,2137,3349,885,3754,3032,830.0,-69.31567410598797,18.48923664448153
5,0.068,2137,3349,885,3754,3032,830.0,-69.31464312135842,18.48923664448153
6,0.0,2251,2817,1303,3609,2499,830.0,-69.31051918284022,18.489236644481526
7,2.387,2118,2751,1436,3544,2434,830.0,-69.30948819821069,18.48923664448153
8,1.262,2056,2790,1499,3583,2473,830.0,-69.30845721358112,18.489236644481526
9,45.973,1561,2624,1939,3417,2307,830.0,-69.30433327506293,18.48923664448153
10,0.0,1601,2664,1953,3457,2347,830.0,-69.3033022904334,18.48923664448153
11,0.0,2100,3559,62,3717,3341,830.0,-69.32268442567253,18.488411326865247
12,0.0,2017,3476,95,3635,3259,830.0,-69.32165344411519,18.488411326865243
13,0.0,1981,3440,156,3598,3222,830.0,-69.32062246255782,18.488411326865247
14,6.378,1898,3357,299,3515,3138,830.0,-69.31959148100047,18.488411326865247
15,9.14,1824,3283,428,3441,3063,830.0,-69.31856049944311,18.488411326865243
16,9.993,1786,3245,491,3403,3024,830.0,-69.31752951788576,18.488411326865243
17,0.853,1938,3246,687,3556,2928,830.0,-69.3164985363284,18.488411326865243
18,6.139,2067,3179,815,3684,2861,830.0,-69.31546755477105,18.488411326865247
19,4.024,2106,3163,854,3723,2846,830.0,-69.3144365732137,18.488411326865247
20,13.267,2211,3082,960,3828,2764,830.0,-69.31340559165635,18.488411326865247
21,44.643,2321,2972,1069,3765,2655,830.0,-69.312374610099,18.488411326865247
22,0.819,2379,2866,1175,3659,2549,830.0,-69.31134362854164,18.488411326865243
23,0.784,2281,2829,1273,3621,2511,830.0,-69.31031264698429,18.488411326865247
24,89.935,2150,2772,1404,3564,2454,830.0,-69.30928166542694,18.488411326865247
25,15.722,2056,2790,1499,3583,2473,830.0,-69.30825068386959,18.488411326865247
26,1.501,1553,2616,1956,3408,2298,830.0,-69.30618872075486,18.488411326865243
27,95.05,1573,2635,1976,3428,2318,830.0,-69.30515773919751,18.488411326865243
28,14.154,1449,2512,1853,3305,2195,830.0,-69.30412675764016,18.488411326865247
29,29.842,680,2907,2334,3935,3028,830.0,-69.29794086829605,18.488411326865247
30,115.343,650,2877,2304,3904,2998,830.0,-69.29690988673867,18.488411326865243
31,117.218,689,2916,2342,3943,3037,830.0,-69.29587890518134,18.488411326865243
32,83.625,744,2971,2397,3998,3092,830.0,-69.29484792362398,18.488411326865243
33,29.296,761,2981,2407,4008,3103,830.0,-69.29381694206661,18.488411326865247
34,48.804,2060,3519,23,3677,3302,830.0,-69.32247786389372,18.487586010764772
35,18.451,1975,3434,110,3592,3216,830.0,-69.3214468854084,18.487586010764776
36,26.602,1943,3401,222,3560,3183,830.0,-69.32041590692307,18.487586010764772
37,40.653,1880,3339,330,3497,3120,830.0,-69.31938492843774,18.487586010764772
38,94.948,1824,3283,428,3441,3063,830.0,-69.31835394995244,18.48758601076478
39,23.601,1795,3254,522,3412,3006,830.0,-69.3173229714671,18.487586010764776
40,65.106,1905,3258,653,3522,2941,830.0,-69.31629199298179,18.487586010764776
41,49.895,2002,3218,751,3620,2901,830.0,-69.31526101449646,18.487586010764772
42,23.873,2067,3179,815,3684,2861,830.0,-69.31423003601114,18.487586010764776
43,32.434,2211,3082,960,3828,2764,830.0,-69.31319905752582,18.487586010764772
44,29.535,2297,2772,1269,3565,2455,830.0,-69.31216807904049,18.487586010764772
45,56.239,2210,2685,1356,3478,2368,830.0,-69.31113710055517,18.487586010764776
46,11.937,2096,2571,1590,3364,2254,830.0,-69.31010612206985,18.487586010764772
47,15.45,2161,2636,1552,3428,2318,830.0,-69.30907514358452,18.487586010764776
48,0.784,1553,2616,1956,3408,2298,830.0,-69.30598220812854,18.487586010764776
