,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,0.0,513,1821,1664,513,2960,1579.0,-7.5925537531408205,33.28473066258905
1,0.0,513,1821,1664,513,2960,1579.0,-7.592506839803494,33.28386489381491
2,20.28,295,1603,1446,295,2742,1579.0,-7.591344947969661,33.2829991282795
3,11.417,338,1646,1196,149,2785,1579.0,-7.589114986906882,33.28299912827949
4,6.884,400,1732,1575,400,2871,1579.0,-7.5924130192334065,33.28213336598268
5,8.0,295,1603,1446,295,2742,1579.0,-7.591298045590812,33.28213336598267
6,279.178,234,1543,1260,46,2682,1579.0,-7.59018307194822,33.28213336598268
7,36.333,338,1646,1196,149,2785,1579.0,-7.589068098305631,33.28213336598268
8,23.29,483,1643,995,311,2782,1579.0,-7.587953124663036,33.28213336598267
9,2.387,505,1575,917,344,2714,1579.0,-7.586838151020443,33.28213336598268
10,0.0,505,1575,917,344,2714,1579.0,-7.585723177377851,33.28213336598268
11,0.0,1384,1758,733,806,2828,1579.0,-7.582378256450075,33.28213336598269
12,227.082,392,1741,1584,392,2880,1579.0,-7.592366112000462,33.28126760692434
13,34.141,188,1497,1306,0,2636,1579.0,-7.5912511452463685,33.28126760692434
14,116.007,163,1471,1269,68,2610,1579.0,-7.590136178492275,33.28126760692433
15,310.436,192,1454,1117,182,2593,1579.0,-7.5890212117381814,33.28126760692434
16,56.476,301,1564,1016,183,2703,1579.0,-7.587906244984088,33.28126760692434
17,51.019,490,1562,920,319,2701,1579.0,-7.5867912782299936,33.28126760692434
18,13.53,552,1496,841,288,2635,1579.0,-7.5856763114759005,33.281267606924345
19,0.152,677,1548,802,366,2687,1579.0,-7.584561344721807,33.28126760692434
20,0.0,1384,1758,733,806,2828,1579.0,-7.58233141121362,33.28126760692434
21,122.332,147,1497,1407,147,2636,1579.0,-7.592319206802131,33.280401851104344
22,250.247,0,1364,1271,0,2502,1579.0,-7.591204246936239,33.280401851104344
23,92.078,69,1340,1201,69,2479,1579.0,-7.5900892870703425,33.28040185110434
24,241.874,183,1445,1109,173,2584,1579.0,-7.58897432720445,33.28040185110434
25,48.86,312,1493,963,74,2632,1579.0,-7.587859367338557,33.280401851104344
26,46.139,410,1404,891,121,2543,1579.0,-7.586744407472664,33.280401851104344
27,40.924,534,1396,740,222,2535,1579.0,-7.585629447606771,33.280401851104344
28,39.495,735,1512,746,424,2651,1579.0,-7.5845144877408766,33.280401851104344
29,0.198,748,1540,775,436,2679,1579.0,-7.583399527874983,33.280401851104344
30,4.287,1210,1584,559,631,2653,1579.0,-7.58228456800909,33.280401851104344
31,291.551,307,1415,1347,307,2554,1579.0,-7.59227230363832,33.27953609852257
32,371.742,307,1379,1312,307,2518,1579.0,-7.591157350660329,33.27953609852257
33,132.752,157,1239,1139,157,2378,1579.0,-7.5900423976823355,33.27953609852257
34,127.821,231,1280,1117,231,2419,1579.0,-7.588927444704344,33.27953609852257
35,317.971,384,1349,1078,214,2488,1579.0,-7.587812491726353,33.27953609852258
36,37.245,518,1277,858,179,2416,1579.0,-7.586697538748361,33.27953609852258
37,10.246,638,1353,647,320,2492,1579.0,-7.585582585770367,33.27953609852257
38,21.526,666,1435,656,355,2574,1579.0,-7.584467632792376,33.27953609852258
39,0.061,801,1422,515,247,2519,1579.0,-7.583352679814383,33.27953609852258
40,2.706,950,1492,468,396,2562,1579.0,-7.582237726836391,33.27953609852257
41,137.589,400,1346,1279,400,2485,1579.0,-7.592225402508938,33.27867034917889
42,264.573,353,1346,1279,353,2485,1579.0,-7.591110456418551,33.278670349178896
43,145.497,241,1122,1055,241,2261,1579.0,-7.58999551032816,33.27867034917889
44,10.791,352,1082,919,295,2221,1579.0,-7.588880564237771,33.278670349178896
45,76.655,507,1239,860,179,2378,1579.0,-7.5877656181473805,33.27867034917889
46,7.115,534,1176,802,248,2315,1579.0,-7.586650672056989,33.27867034917889
47,5.032,625,1262,679,249,2401,1579.0,-7.5855357259666,33.27867034917888
48,15.993,686,1297,586,225,2420,1579.0,-7.58442077987621,33.27867034917889
49,4.606,800,1376,471,202,2473,1579.0,-7.583305833785822,33.27867034917889
50,2.174,929,1364,342,353,2434,1579.0,-7.582190887695432,33.278670349178896
51,63.631,543,1100,1179,458,2289,1579.0,-7.592178503413897,33.277804603073164
52,130.054,543,1100,1179,458,2289,1579.0,-7.591063564210809,33.277804603073164
53,111.448,399,1006,1035,316,2195,1579.0,-7.589948625007723,33.277804603073164
54,0.0,352,1071,919,284,2210,1579.0,-7.588833685804639,33.27780460307317
55,22.048,445,1082,746,295,2221,1579.0,-7.587718746601551,33.27780460307317
56,18.792,466,1104,694,249,2243,1579.0,-7.586603807398466,33.27780460307317
57,15.445,539,1150,581,78,2273,1579.0,-7.585488868195379,33.277804603073164
58,36.075,693,1264,550,89,2361,1579.0,-7.584373928992291,33.277804603073164
59,12.77,815,1293,405,246,2362,1579.0,-7.583258989789208,33.27780460307317
60,0.365,871,1301,347,304,2371,1579.0,-7.582144050586121,33.27780460307317
61,94.703,509,936,1165,294,2125,1579.0,-7.592131606353097,33.27693886020528
62,240.758,461,888,1117,246,2077,1579.0,-7.591016674037016,33.27693886020527
63,315.273,462,890,1119,248,2079,1579.0,-7.589901741720934,33.27693886020527
64,115.076,264,902,775,114,2040,1579.0,-7.588786809404855,33.27693886020527
65,89.586,325,962,694,175,2101,1579.0,-7.587671877088773,33.27693886020528
66,83.819,396,1033,624,246,2172,1579.0,-7.586556944772695,33.27693886020528
