,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,9.012,1477,1203,1623,1177,1046,1245,1262,2467.0,8.655208273001053,49.4518609515834
1,1.073,1405,1131,1551,1105,975,1173,1190,2467.0,8.656513635835378,49.4518609515834
2,7.772,1281,959,1379,981,803,1001,1018,2467.0,8.657818998669708,49.451860951583406
3,28.276,1404,840,1260,873,684,883,900,2467.0,8.65912436150403,49.451860951583406
4,23.427,1273,748,1168,781,592,790,807,2467.0,8.660429724338357,49.4518609515834
5,0.093,1295,659,1079,692,503,701,719,2467.0,8.661735087172685,49.451860951583406
6,27.628,1214,571,991,603,415,613,630,2467.0,8.663040450007012,49.4518609515834
7,61.807,1165,522,942,555,366,565,582,2467.0,8.664345812841336,49.4518609515834
8,47.947,1107,464,884,496,308,506,523,2467.0,8.665651175675665,49.451860951583406
9,65.471,1038,395,815,428,239,438,455,2467.0,8.666956538509991,49.4518609515834
10,62.732,971,31,659,293,187,283,357,2467.0,8.668261901344318,49.4518609515834
11,68.21,1056,91,447,133,0,133,508,2467.0,8.669567264178644,49.451860951583406
12,57.68,1015,50,406,92,141,92,467,2467.0,8.67087262701297,49.451860951583406
13,19.946,1055,0,356,132,224,158,507,2467.0,8.672177989847293,49.4518609515834
14,67.599,1233,342,52,134,165,323,235,2467.0,8.673483352681622,49.451860951583406
15,46.761,1146,255,70,69,100,258,230,2467.0,8.674788715515948,49.45186095158339
16,65.706,1280,347,136,54,177,181,75,2467.0,8.676094078350273,49.4518609515834
17,92.544,1315,246,226,36,193,44,69,2467.0,8.677399441184601,49.451860951583406
18,86.955,1307,226,262,48,183,25,80,2467.0,8.678704804018928,49.4518609515834
19,14.934,1405,1131,1551,1105,975,1173,1190,2467.0,8.656407727669695,49.4509100107483
20,2.665,1281,959,1379,981,803,1001,1018,2467.0,8.657713074533552,49.4509100107483
21,4.682,1281,959,1379,981,803,1001,1018,2467.0,8.659018421397409,49.450910010748295
22,0.204,1268,639,1059,671,483,681,698,2467.0,8.661629115125125,49.4509100107483
23,1.869,1173,530,950,562,374,572,589,2467.0,8.66293446198898,49.4509100107483
24,45.337,1114,475,895,503,319,513,530,2467.0,8.66423980885284,49.4509100107483
25,51.851,969,326,746,358,170,368,385,2467.0,8.665545155716696,49.4509100107483
26,49.464,883,240,660,272,84,282,299,2467.0,8.666850502580553,49.4509100107483
27,54.701,881,208,634,257,70,257,286,2467.0,8.66815584944441,49.4509100107483
28,53.85,888,152,462,134,113,148,280,2467.0,8.66946119630827,49.4509100107483
29,84.309,1056,91,447,133,0,133,508,2467.0,8.670766543172126,49.45091001074831
30,58.242,931,21,290,16,92,23,383,2467.0,8.67207189003598,49.4509100107483
31,61.863,969,78,224,4,138,91,376,2467.0,8.67337723689984,49.4509100107483
32,80.682,1127,236,78,37,69,227,225,2467.0,8.674682583763698,49.45091001074831
33,71.133,1169,295,164,89,71,158,247,2467.0,8.675987930627553,49.4509100107483
34,75.889,1236,257,227,158,147,84,190,2467.0,8.677293277491414,49.4509100107483
35,83.217,1213,194,169,156,219,78,188,2467.0,8.678598624355269,49.4509100107483
36,59.167,1286,16,274,275,359,125,307,2467.0,8.679903971219126,49.4509100107483
37,7.68,1233,1128,1469,934,1066,1087,1127,2467.0,8.654996494317778,49.44995907672625
38,13.527,1174,1049,1390,874,986,1008,1048,2467.0,8.656301825212026,49.44995907672626
39,5.422,1042,897,1238,742,835,856,897,2467.0,8.657607156106275,49.44995907672625
40,15.637,996,765,1106,620,703,724,764,2467.0,8.658912487000526,49.44995907672625
41,31.681,1072,840,1181,695,778,799,839,2467.0,8.660217817894775,49.44995907672626
42,28.516,1029,650,991,505,587,609,649,2467.0,8.661523148789025,49.44995907672625
43,5.021,1033,557,898,524,484,516,546,2467.0,8.662828479683274,49.44995907672626
44,35.131,987,511,852,459,402,463,481,2467.0,8.66413381057752,49.44995907672626
45,57.308,920,419,784,349,263,359,371,2467.0,8.665439141471769,49.44995907672625
46,64.934,871,328,712,278,172,288,300,2467.0,8.666744472366018,49.44995907672625
47,54.608,810,171,587,197,15,207,224,2467.0,8.668049803260269,49.44995907672626
48,59.134,835,103,523,157,52,148,221,2467.0,8.669355134154518,49.44995907672625
49,74.185,771,197,469,12,12,90,164,2467.0,8.670660465048766,49.44995907672626
50,80.316,835,74,346,0,4,62,287,2467.0,8.671965795943015,49.44995907672626
51,72.355,903,203,271,78,178,157,392,2467.0,8.673271126837262,49.44995907672625
52,59.975,959,112,180,100,252,177,482,2467.0,8.674576457731513,49.44995907672626
53,65.804,1030,212,80,0,152,269,381,2467.0,8.675881788625762,49.44995907672625
54,64.934,1107,272,3,76,228,234,340,2467.0,8.677187119520012,49.44995907672625
55,54.847,1144,239,40,252,392,186,373,2467.0,8.67849245041426,49.44995907672626
56,87.529,1245,60,233,284,357,142,323,2467.0,8.67979778130851,49.44995907672626
57,7.883,1179,1079,1420,879,1016,1038,1078,2467.0,8.65489061353644,49.44900814951696
58,22.669,1131,1006,1346,831,943,965,1005,2467.0,8.65619592846194,49.44900814951695
59,1.536,1042,897,1238,742,835,856,897,2467.0,8.65750124338744,49.44900814951696
60,10.77,996,765,1106,620,703,724,764,2467.0,8.658806558312941,49.44900814951695
61,23.974,1031,726,1067,581,664,685,725,2467.0,8.660111873238442,49.44900814951695
62,12.731,1029,650,991,505,606,609,668,2467.0,8.661417188163943,49.449008149516956
63,5.44,1033,557,898,524,484,516,546,2467.0,8.662722503089446,49.44900814951695
64,51.833,882,406,746,488,460,364,510,2467.0,8.664027818014947,49.44900814951695
65,60.98,873,396,737,348,314,343,370,2467.0,8.665333132940447,49.44900814951695
66,70.19,786,329,650,210,183,220,232,2467.0,8.66663844786595,49.449008149516956
67,43.653,670,302,534,76,49,86,98,2467.0,8.66794376279145,49.44900814951695
68,81.293,677,289,541,22,9,50,54,2467.0,8.669249077716954,49.449008149516956
69,80.071,693,216,480,84,95,101,182,2467.0,8.670554392642455,49.44900814951695
70,60.141,797,173,377,103,103,145,286,2467.0,8.671859707567954,49.44900814951695
71,64.435,797,173,377,103,103,161,286,2467.0,8.673165022493455,49.44900814951695
72,31.961,840,79,314,79,144,57,428,2467.0,8.674470337418958,49.44900814951695
73,54.562,905,87,216,83,220,133,484,2467.0,8.675775652344461,49.44900814951696
74,66.1,902,95,208,95,228,141,486,2467.0,8.677080967269962,49.44900814951696
75,66.729,1103,228,61,297,429,154,422,2467.0,8.678386282195463,49.44900814951695
76,64.435,1084,203,183,361,466,136,480,2467.0,8.679691597120964,49.44900814951695
77,0.0,1770,1664,2005,1470,1602,1623,1663,2467.0,8.654784738461382,49.44805722912009
78,32.495,840,922,1137,464,859,881,921,2467.0,8.660005934291839,49.448057229120096
79,5.866,905,526,867,381,624,485,673,2467.0,8.661311233249451,49.448057229120096
80,7.384,796,453,794,272,685,494,754,2467.0,8.662616532207062,49.44805722912008
81,15.766,830,354,694,477,451,312,500,2467.0,8.66392183116468,49.44805722912009
82,71.707,743,272,612,384,356,230,406,2467.0,8.665227130122293,49.44805722912008
83,58.476,677,219,541,270,242,178,292,2467.0,8.666532429079908,49.44805722912009
84,61.733,579,152,443,287,253,111,309,2467.0,8.667837728037522,49.44805722912009
85,76.352,591,280,465,117,85,17,139,2467.0,8.669143026995137,49.44805722912008
86,42.355,558,255,433,105,41,8,128,2467.0,8.670448325952751,49.44805722912009
87,56.237,725,286,521,203,84,133,226,2467.0,8.671753624910366,49.448057229120096
88,63.843,707,201,436,201,0,86,295,2467.0,8.67305892386798,49.448057229120074
89,71.966,742,154,390,154,127,40,330,2467.0,8.674364222825595,49.448057229120096
90,52.554,817,79,314,79,122,35,405,2467.0,8.67566952178321,49.44805722912009
91,85.771,797,199,312,199,285,167,385,2467.0,8.676974820740822,49.448057229120074
92,60.697,965,296,215,296,402,0,438,2467.0,8.678280119698435,49.44805722912009
93,41.414,954,333,311,427,492,170,537,2467.0,8.679585418656051,49.44805722912009
94,0.0,1770,1664,2005,1470,1602,1623,1663,2467.0,8.654678869092164,49.447106315535336
95,32.458,796,453,794,272,685,494,754,2467.0,8.661205284045103,49.447106315535336
96,22.78,796,453,794,272,685,494,754,2467.0,8.66251056703569,49.44710631553533
97,5.348,736,274,615,359,506,315,575,2467.0,8.663815850026275,49.44710631553533
98,58.143,654,203,533,423,435,233,493,2467.0,8.665121133016866,49.44710631553532
99,42.71,578,102,442,395,362,125,417,2467.0,8.666426416007454,49.44710631553533
100,62.362,497,26,361,300,266,46,322,2467.0,8.667731698998038,49.44710631553533
101,76.592,446,113,310,230,180,113,252,2467.0,8.669036981988627,49.44710631553532
102,79.553,420,185,265,271,136,169,293,2467.0,8.670342264979215,49.44710631553533
103,52.479,575,412,597,177,173,162,263,2467.0,8.671647547969803,49.44710631553533
104,53.794,533,512,558,135,127,128,200,2467.0,8.672952830960392,49.447106315535336
105,65.027,505,484,530,107,59,81,128,2467.0,8.67425811395098,49.44710631553533
106,73.04,629,267,481,232,168,152,217,2467.0,8.675563396941566,49.44710631553533
107,76.5,785,423,545,388,324,308,373,2467.0,8.676868679932156,49.447106315535336
108,81.348,868,362,475,362,407,317,456,2467.0,8.678173962922742,49.44710631553533
109,44.69,995,453,429,468,533,213,582,2467.0,8.67947924591333,49.44710631553533
110,0.0,841,1096,1215,541,1037,1138,1416,2467.0,8.655878272452771,49.446155408762365
111,39.545,770,1026,1144,471,966,1067,1368,2467.0,8.657183539477195,49.446155408762365
112,48.243,713,968,1086,413,908,1009,1249,2467.0,8.658488806501614,49.44615540876236
113,40.582,649,518,775,124,598,559,819,2467.0,8.66240460757488,49.44615540876236
114,2.295,674,336,593,278,425,377,637,2467.0,8.663709874599304,49.446155408762365
115,50.167,590,255,471,409,370,296,579,2467.0,8.665015141623725,49.446155408762365
116,71.263,522,164,403,390,314,206,507,2467.0,8.666320408648147,49.446155408762365
117,58.643,436,96,309,366,247,137,439,2467.0,8.667625675672568,49.446155408762365
118,66.452,352,124,216,346,181,165,456,2467.0,8.668930942696988,49.446155408762365
119,89.287,320,265,134,291,36,278,417,2467.0,8.670236209721413,49.446155408762365
120,79.035,311,315,198,227,27,248,354,2467.0,8.671541476745833,49.446155408762365
121,87.585,461,494,384,54,90,67,168,2467.0,8.672846743770256,49.446155408762365
122,25.872,415,495,433,24,34,26,112,2467.0,8.674152010794677,49.446155408762365
123,38.907,495,481,513,105,73,94,77,2467.0,8.675457277819097,49.446155408762365
124,69.024,794,432,567,368,333,339,382,2467.0,8.67676254484352,49.44615540876236
125,75.667,840,439,552,439,379,407,428,2467.0,8.67806781186794,49.446155408762365
